,movieId,title,genres,imdbId,tmdbId,cover
3920,5507,xXx (2002),Action|Crime|Thriller,295701,7451.0,https://m.media-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
3921,5508,24 Hour Party People (2002),Comedy|Drama|Musical,274309,2750.0,https://m.media-amazon.com/images/M/MV5BM2YxZDgyNzMtODVmNi00NDE2LWI0MTQtNDIzMWQ0MmEzMmZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
3922,5512,Secret Ballot (Raye makhfi) (2001),Comedy,290823,43772.0,https://m.media-amazon.com/images/M/MV5BMTQxMTQ0MzA3NF5BMl5BanBnXkFtZTcwODc3OTQxMQ@@.jpg
3923,5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,327036,20337.0,https://m.media-amazon.com/images/M/MV5BNTZiNjUzNDMtMmZlZS00OWEyLTliZmYtNDkwM2MzNjE3MjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3924,5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,120263,34070.0,https://m.media-amazon.com/images/M/MV5BMGQ4NGQ3MjAtYWI4Mi00YTQ1LTg1NWItN2RhYWU5YmY0Yjg0XkEyXkFqcGdeQXVyNzQxNDExNTU@.jpg
3925,5521,"Principal, The (1987)",Action|Crime|Drama,93780,10081.0,https://m.media-amazon.com/images/M/MV5BZjhhNTFjZmMtNzJiNy00YjQ1LTk5N2ItNGE4M2E5ZGEwYWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
3926,5522,Rollerball (1975),Action|Drama|Sci-Fi,73631,11484.0,https://m.media-amazon.com/images/M/MV5BZjcwNjgxZjItNjQ0Ni00OGJhLWIwYTItYmI5MGQ3MzE0ZjNiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
3927,5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,180052,11692.0,https://m.media-amazon.com/images/M/MV5BMTQ4NTMwODQwNV5BMl5BanBnXkFtZTYwNTg0Nzk2.jpg
3928,5524,Blue Crush (2002),Adventure|Drama|Romance,300532,9266.0,https://m.media-amazon.com/images/M/MV5BYzYwZDQwNmEtMDIyNy00NjkzLWJjYTctNTYwNjI2MTBhMzEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3929,5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,246772,3640.0,https://m.media-amazon.com/images/M/MV5BNTYyNzIxMTAyNl5BMl5BanBnXkFtZTYwNzQzMjg2.jpg
3930,5527,Possession (2002),Drama|Romance,256276,30072.0,https://m.media-amazon.com/images/M/MV5BMTk2NTIzNTU2NF5BMl5BanBnXkFtZTYwNTgwMDg5.jpg
3931,5528,One Hour Photo (2002),Drama|Thriller,265459,9357.0,https://m.media-amazon.com/images/M/MV5BYWVkMjAzY2QtZTA4Yi00OWZmLTliMzctZTkyODU4NTc3MmRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3932,5529,Serving Sara (2002),Comedy|Romance,261289,12771.0,https://m.media-amazon.com/images/M/MV5BNDJkN2MyMjUtMjJhNi00Mzc1LTkzYzUtNWI5NGQzZGIwOWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3933,5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,258153,9296.0,https://m.media-amazon.com/images/M/MV5BNjZmNjhjMGUtYmNmYi00MGYyLTk0YTItOWM4MmVmMDIwNmU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
3934,5531,Undisputed (2002),Drama,281322,15070.0,https://m.media-amazon.com/images/M/MV5BMmE1NjQ0MDAtMTFhMC00OTgxLTg0ODktMGI2YmE2ZTU4YjhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3935,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,280424,26942.0,https://m.media-amazon.com/images/M/MV5BNzI2NTQ4MzUxNl5BMl5BanBnXkFtZTcwNzQxODEzMQ@@.jpg
3936,5537,Satin Rouge (2002),Drama|Musical,300453,97447.0,https://m.media-amazon.com/images/M/MV5BMTkxNTU0NzExOF5BMl5BanBnXkFtZTcwMzkzMzUxMQ@@.jpg
3937,5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,88885,11243.0,https://m.media-amazon.com/images/M/MV5BMGQzYTY4N2MtYzhhNC00ZGNlLThmMzgtODI3NTRiNmRjODliXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3938,5539,Care Bears Movie II: A New Generation (1986),Animation|Children,90799,19975.0,https://m.media-amazon.com/images/M/MV5BOGEzMWNiY2YtZTE0Ni00OGVlLWIzMGQtYWZkNzAyYTI4ZmY0XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3939,5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,82186,10323.0,https://m.media-amazon.com/images/M/MV5BZTQ4NDUxMTUtZDM0YS00MTk5LWExMWMtZjBiYTFjYTM3ZjJkXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
3940,5541,Hot Shots! (1991),Action|Comedy|Romance|War,102059,9595.0,https://m.media-amazon.com/images/M/MV5BNzgxNmI1ODItZWZlYy00ZjE0LWIwYjgtMTk2MzU0MjhkOWIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3941,5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,78350,46878.0,https://m.media-amazon.com/images/M/MV5BNDU0NGE1YjktZmIyYi00MjEwLWE0NGYtNjZjYWZiMzViODgxXkEyXkFqcGdeQXVyMjU5OTg5NDc@.jpg
3942,5544,Time After Time (1979),Sci-Fi|Thriller,80025,24750.0,https://m.media-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@.jpg
3943,5548,Down and Out in Beverly Hills (1986),Comedy,90966,9941.0,https://m.media-amazon.com/images/M/MV5BMTFiNThkMjEtNzdlYi00Mzk2LTkwNDMtMWQ0MzllMDNhMmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
3944,5550,Love Me Tender (1956),Musical|Western,49452,39833.0,https://m.media-amazon.com/images/M/MV5BNjg5ODNiZmYtZjQ5ZS00ZGU2LTk4MTEtNzdiNWVmYjdhYTAyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
3945,5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,94025,10859.0,https://m.media-amazon.com/images/M/MV5BMWQxZTdiYWEtNjZiMi00NmU3LWEwNTMtNzVhYzVmNmY4MjA5XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
3946,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,295254,9544.0,https://m.media-amazon.com/images/M/MV5BMjEyOTkwNzI4OV5BMl5BanBnXkFtZTYwNzk0MDg5.jpg
3947,5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,22599,31514.0,https://m.media-amazon.com/images/M/MV5BODg0ODAzNTItM2M4ZC00NGYxLWIzMmMtNzFiMWIzYWU2YWJiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
3948,5562,Snipes (2001),Drama|Thriller,275688,26056.0,https://m.media-amazon.com/images/M/MV5BMTYwMjM5NzczMl5BMl5BanBnXkFtZTcwMTc2ODMyMQ@@.jpg
3949,5563,City by the Sea (2002),Crime|Drama,269095,13536.0,https://m.media-amazon.com/images/M/MV5BMTIwMjc1MzI3MF5BMl5BanBnXkFtZTYwMjUwMjY3.jpg
3950,5564,Swimfan (2002),Thriller,283026,20616.0,https://m.media-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3951,5568,Johnny Dangerously (1984),Comedy,87507,16806.0,https://m.media-amazon.com/images/M/MV5BNzNkOThhMDEtMzBiZS00OWQxLWE0YWItOWIxZjg2MjhhZjU0XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
3952,5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,68833,15516.0,https://m.media-amazon.com/images/M/MV5BMzY0YTZlNTQtNDg1YS00Y2IzLWJhZDctMmE2MDEzN2IzYzg1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3953,5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,117883,9299.0,https://m.media-amazon.com/images/M/MV5BYTNjOGMzOTgtYWVmMi00ZWYzLWI4ZDItZjRhMjU3MzBhY2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
3954,5572,Barbershop (2002),Comedy,303714,10611.0,https://m.media-amazon.com/images/M/MV5BMTgxNTE0OTEzM15BMl5BanBnXkFtZTYwMjgwNzk2.jpg
3955,5573,Stealing Harvard (2002),Comedy|Crime,265808,12770.0,https://m.media-amazon.com/images/M/MV5BMjZhMGIyNGMtN2NmYy00OTBhLWE3NWQtMGQ3ZmNmZGUwMDg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3956,5574,"Transporter, The (2002)",Action|Crime,293662,4108.0,https://m.media-amazon.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2.jpg
3957,5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,269329,55903.0,https://m.media-amazon.com/images/M/MV5BNGU1MGU4M2EtODQ2NS00M2JmLWE0N2MtYjRkZTk3YzhiYmYyXkEyXkFqcGdeQXVyMjQzMzQzODY@.jpg
3958,5577,Igby Goes Down (2002),Comedy|Drama,280760,9685.0,https://m.media-amazon.com/images/M/MV5BMTUwNTk2NjY0NF5BMl5BanBnXkFtZTcwMjQ3MTI0NA@@.jpg
3959,5580,Aspen Extreme (1993),Action,106315,16370.0,https://m.media-amazon.com/images/M/MV5BZjEwZWUzOGQtODExZS00Y2NiLWI0ZTgtMWQ4OTI0MDIxZjcwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3960,5581,Betsy's Wedding (1990),Comedy,99128,18913.0,https://m.media-amazon.com/images/M/MV5BZDY2NTVhZDYtMjMzMi00NzY0LWI5YmQtMGE0NDgxYzJkNDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3961,5582,Captain Ron (1992),Adventure|Comedy,103924,14361.0,https://m.media-amazon.com/images/M/MV5BOWZkYTk4YjAtZmViZS00ZTY5LWE2YmItOGQ3Y2Y0N2MzODkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3962,5584,Ernest Goes to Jail (1990),Comedy,99512,18943.0,https://m.media-amazon.com/images/M/MV5BYTU3MzYyYTEtYWI1NS00MTJlLWE3NDMtYzI4ODUzMGY1ODk1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3963,5585,Ernest Scared Stupid (1991),Comedy,101821,32685.0,https://m.media-amazon.com/images/M/MV5BZDA4MzIxY2EtYzQxMy00MmJkLWI1ODktNzFjMDM0Yzg4YjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3964,5588,"Hills Have Eyes, The (1977)",Horror,77681,12262.0,https://m.media-amazon.com/images/M/MV5BYWM3ODgyZTMtZTVkMi00NTAxLTk0OWQtMzM3NzVkYzRlMTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3965,5589,Indian Summer (1993),Comedy|Drama,107212,33506.0,https://m.media-amazon.com/images/M/MV5BMTkzMDMxNTE2NV5BMl5BanBnXkFtZTYwNzk4OTE5.jpg
3966,5590,"Mack, The (1973)",Crime,70350,29515.0,https://m.media-amazon.com/images/M/MV5BZWFmMDNiM2YtMDcyZC00ODYwLWIxNWYtMTBiYzBiZmZmYWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3967,5591,Monkey Trouble (1994),Children|Comedy,110557,41582.0,https://m.media-amazon.com/images/M/MV5BNWYyMmUzMjEtNjk1Ni00MWY5LTgyODUtNmFjZTEyYzU5ZmE2XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
3968,5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,100666,34086.0,https://m.media-amazon.com/images/M/MV5BMTI1NjU5NDY3OF5BMl5BanBnXkFtZTcwMzUxMzQyMQ@@.jpg
3969,5597,Suburban Commando (1991),Comedy|Sci-Fi,103003,11504.0,https://m.media-amazon.com/images/M/MV5BY2MwNTdiODUtNDJlMi00NWRkLThmZWYtNjg5NTQ3NzBlY2EzXkEyXkFqcGdeQXVyMjgyMDk1MzY@.jpg
3970,5601,"Yearling, The (1946)",Children|Drama,39111,19049.0,https://m.media-amazon.com/images/M/MV5BMjI0NjVhMDMtZTZmMy00MWYwLTkyMjQtMDEyMmVkYmJmOTQ5XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
3971,5602,"Ladykillers, The (1955)",Comedy|Crime,48281,5506.0,https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
3972,5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,44829,32961.0,https://m.media-amazon.com/images/M/MV5BOGYyNzQzNGUtMTA3MS00NmQ0LWJmOTktOGQ5NzBkOGZkYWM5XkEyXkFqcGdeQXVyNzQzNDEyOQ@@.jpg
3973,5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,44876,32568.0,https://m.media-amazon.com/images/M/MV5BMTUxNTIzNzY4OV5BMl5BanBnXkFtZTgwODExMTI0NDE@.jpg
3974,5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,292542,19460.0,https://m.media-amazon.com/images/M/MV5BYzJlMzczY2UtZTJlMS00ODFhLTkwYTMtNjljZDQ5ZjdhZjQxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
3975,5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,250258,575.0,https://m.media-amazon.com/images/M/MV5BNThiMDc1YjUtYmE3Zi00MTM1LTkzM2MtNjdlNzQ4ZDlmYjRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3976,5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,308208,10550.0,https://m.media-amazon.com/images/M/MV5BMTkwMDk0OTcyMF5BMl5BanBnXkFtZTYwNzcxMDg5.jpg
3977,5610,"Banger Sisters, The (2002)",Comedy|Drama,280460,9034.0,https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3978,5611,"Four Feathers, The (2002)",Adventure|War,240510,9093.0,https://m.media-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3.jpg
3979,5612,Trapped (2002),Action|Thriller,280380,9039.0,https://m.media-amazon.com/images/M/MV5BYWVlOTBkMjQtYzRkNS00OWFhLThkOTYtOGM5MzRlM2FlYTNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3980,5613,8 Women (2002),Comedy|Crime|Musical|Mystery,283832,1958.0,https://m.media-amazon.com/images/M/MV5BMTJkYTg4N2MtMzcwMy00ZjFiLWFlNzItMmJhMTllZjI2YjRlXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg
3981,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,274497,23550.0,https://m.media-amazon.com/images/M/MV5BNTIwNDY1N2YtYTRhOS00ZDU5LTk3NzgtYzQzY2U5N2E0YmQzXkEyXkFqcGdeQXVyMzIwNDY4NDI@.jpg
3982,5615,Invincible (2001),Drama,245171,68569.0,https://m.media-amazon.com/images/M/MV5BMTY3MDcxMzQ4MV5BMl5BanBnXkFtZTcwMzI2NzAwMQ@@.jpg
3983,5617,Secretary (2002),Comedy|Drama|Romance,274812,11013.0,https://m.media-amazon.com/images/M/MV5BMjA5ODIzMTQ4M15BMl5BanBnXkFtZTYwMDgwNDA3.jpg
3984,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429,129.0,https://m.media-amazon.com/images/M/MV5BOGJjNzZmMmUtMjljNC00ZjU5LWJiODQtZmEzZTU0MjBlNzgxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
3985,5619,"Trials of Henry Kissinger, The (2002)",Documentary,326306,54714.0,https://m.media-amazon.com/images/M/MV5BMzEyOTEwMjc5Nl5BMl5BanBnXkFtZTcwOTc3MTQyMQ@@.jpg
3986,5620,Sweet Home Alabama (2002),Comedy|Romance,256415,11529.0,https://m.media-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3.jpg
3987,5621,"Tuxedo, The (2002)",Action|Comedy,290095,10771.0,https://m.media-amazon.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3.jpg
3988,5625,Moonlight Mile (2002),Drama|Romance,179098,31005.0,https://m.media-amazon.com/images/M/MV5BMTY5MTA1MTgyMV5BMl5BanBnXkFtZTYwNzE5NDg3.jpg
3989,5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,281364,2110.0,https://m.media-amazon.com/images/M/MV5BZGQzMTllMTUtZjdlZS00NjEyLWIwNWItZDQzMWM0YzEyY2U1XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
3990,5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,298388,15173.0,https://m.media-amazon.com/images/M/MV5BMjA0OTk5MTk0M15BMl5BanBnXkFtZTYwNTgxMDg5.jpg
3991,5630,Red Dragon (2002),Crime|Mystery|Thriller,289765,9533.0,https://m.media-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2.jpg
3992,5632,Bloody Sunday (2002),Drama,280491,4107.0,https://m.media-amazon.com/images/M/MV5BMTIxMjYwNjY4Ml5BMl5BanBnXkFtZTYwNzMzNjY3.jpg
3993,5633,Heaven (2002),Drama,246677,10575.0,https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
3994,5635,"Man from Elysian Fields, The (2001)",Drama,265307,15720.0,https://m.media-amazon.com/images/M/MV5BMjAxODEyMDA0Ml5BMl5BanBnXkFtZTYwMTYzNDg5.jpg
3995,5636,Welcome to Collinwood (2002),Comedy|Crime,271259,9260.0,https://m.media-amazon.com/images/M/MV5BMTc0NTI1MjMwMl5BMl5BanBnXkFtZTYwNTE2NzY3.jpg
3996,5637,Flirting (1991),Drama,101898,21828.0,https://m.media-amazon.com/images/M/MV5BZDY3OGU2YmYtYjdkMC00YzNiLWJiYzQtMmU2NjA0YjBiMjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3997,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,58379,1682.0,https://m.media-amazon.com/images/M/MV5BNjBkNjk0NDAtNDcxYy00NDI3LThjM2QtYjRhOTY1NmM0N2NhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3998,5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,197521,18983.0,https://m.media-amazon.com/images/M/MV5BMTk4YjkyN2QtNGRmZC00ZmFkLTllNmYtMGIwNTUwYWMwZWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
3999,5643,Powaqqatsi (1988),Documentary,95895,24348.0,https://m.media-amazon.com/images/M/MV5BMDg3ZGRiNGEtNTFhZi00MWU5LWIxN2UtYzlmOGI3NmY5NGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4000,5644,"Pride of the Yankees, The (1942)",Drama,35211,19140.0,https://m.media-amazon.com/images/M/MV5BZGQ4ZjMxNTgtNDkzYi00MTJjLTk4NTMtODRlMzVjNzU4OWU4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
4001,5646,Valmont (1989),Drama|Romance,98575,37606.0,https://m.media-amazon.com/images/M/MV5BNjU3Nzk0NTAyNl5BMl5BanBnXkFtZTcwMzIwMzc3NA@@.jpg
4002,5649,Horror of Dracula (Dracula) (1958),Horror,51554,11868.0,https://m.media-amazon.com/images/M/MV5BOGI5YTA5OTMtNDc1Yy00YTc2LTg2MDUtNjdiYzBkZmZkMzVlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
4003,5650,Strange Brew (1983),Comedy,86373,12921.0,https://m.media-amazon.com/images/M/MV5BNGNmNmE1ZWQtNWYxNi00YjdjLWE2MTMtZjdiYzdmNjc2YzdjL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4004,5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,58230,19953.0,https://m.media-amazon.com/images/M/MV5BMWRkMGFkMWItMDlkNS00MjFkLTkwYzctNWI3MzY1MjE0ZWIwXkEyXkFqcGdeQXVyNzE2NDk3NTY@.jpg
4005,5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,99581,12719.0,https://m.media-amazon.com/images/M/MV5BMTk0OTgyN2QtNzY5My00ZGYzLTkxOGYtOWIyYWFhY2U5YzExXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4006,5663,Below (2002),Horror,276816,12590.0,https://m.media-amazon.com/images/M/MV5BNTUxOGY0MTMtOWNkZS00NThlLWIzZDktMWJmMjQ4N2IyNWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4007,5664,Brown Sugar (2002),Romance,297037,37964.0,https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5.jpg
4008,5665,Knockaround Guys (2002),Action|Comedy|Crime,211465,7501.0,https://m.media-amazon.com/images/M/MV5BMTM0OTA1NzY2Ml5BMl5BanBnXkFtZTYwMDI4NDU3.jpg
4009,5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,292644,1809.0,https://m.media-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4010,5667,Tuck Everlasting (2002),Drama|Fantasy,283084,13768.0,https://m.media-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4011,5668,White Oleander (2002),Drama,283139,10994.0,https://m.media-amazon.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2.jpg
4012,5669,Bowling for Columbine (2002),Documentary,310793,1430.0,https://m.media-amazon.com/images/M/MV5BOWY2OWM1ODEtNDU5OS00MjMwLTliYzItZWZlOTEyYmQ2Njg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4013,5670,Comedian (2002),Comedy|Documentary,328962,19973.0,https://m.media-amazon.com/images/M/MV5BMTkyMDM0MzE5Nl5BMl5BanBnXkFtZTYwMDg1NjY3.jpg
4014,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,313487,12600.0,https://m.media-amazon.com/images/M/MV5BZDZiYjc3MWYtODE5Mi00MDM5LWFkZTAtNjAzZmUxMzc4ZGQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4015,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,272338,8051.0,https://m.media-amazon.com/images/M/MV5BYmE1OTY4NjgtYjcwNC00NWE4LWJiNGMtZmVhYTdlMWE1YzIxXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
4016,5675,Swept Away (2002),Comedy|Romance,291502,12779.0,https://m.media-amazon.com/images/M/MV5BZjI3ZjkxNzItNTNjYS00OTI4LWFlYmItZjM5ZGUwZGUzMmVjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
4017,5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,227984,1613.0,https://m.media-amazon.com/images/M/MV5BMTg5NzU4NjEwNV5BMl5BanBnXkFtZTYwNTk4NzM3.jpg
4018,5679,"Ring, The (2002)",Horror|Mystery|Thriller,298130,565.0,https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5.jpg
4019,5680,Auto Focus (2002),Crime|Drama,298744,14112.0,https://m.media-amazon.com/images/M/MV5BMTMyMjYwMjEwOV5BMl5BanBnXkFtZTYwMDQ4MzI3.jpg
4020,5682,"Grey Zone, The (2001)",Drama,252480,15192.0,https://m.media-amazon.com/images/M/MV5BMTgzNjQzMTQ0NF5BMl5BanBnXkFtZTYwNjA0Mjc3.jpg
4021,5684,Naqoyqatsi (2002),Documentary,145937,21925.0,https://m.media-amazon.com/images/M/MV5BMjIyYjUwOGMtYjZlZC00NGZiLTlhMWItOTVmZjc2MGZjZjg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4022,5685,Real Women Have Curves (2002),Comedy|Drama,296166,30309.0,https://m.media-amazon.com/images/M/MV5BYTNlNzAxMjktZmViZi00ZmU4LWJjNTYtMzhlZmQzY2FhYzgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4023,5688,Tully (2000),Drama,212604,20861.0,https://m.media-amazon.com/images/M/MV5BMTE5ODMzMDU2OV5BMl5BanBnXkFtZTYwMTA2MTc2.jpg
4024,5689,Billy Bathgate (1991),Crime|Drama,101453,12647.0,https://m.media-amazon.com/images/M/MV5BZjJlMTRjOWEtYjVlNy00N2MyLWFiYzgtMjk2NmQ2YzU1ZDBjXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4025,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327,12477.0,https://m.media-amazon.com/images/M/MV5BZjEwNDVhZjMtYzA1MS00ZWUxLThjOGUtZTliNGZiNGYyMjA3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
4026,5693,Saturday Night Fever (1977),Comedy|Drama|Romance,76666,11009.0,https://m.media-amazon.com/images/M/MV5BOWU0NjZhMWEtMWU2Zi00NTgwLWI1OTQtNDJlNDAyNzdlZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4027,5694,Staying Alive (1983),Comedy|Drama|Musical,86361,10805.0,https://m.media-amazon.com/images/M/MV5BZmU5NzZkZWItZWJjZC00Yzc2LWFmMzgtNTg2MDU5YWY5NjNlXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
4028,5696,Urban Cowboy (1980),Drama,81696,17496.0,https://m.media-amazon.com/images/M/MV5BNDFlNDAzOWYtMjBmMS00NDQ5LWE2M2MtYjY5ZGU4ZDAxNzIzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
4029,5699,Tom Horn (1980),Western,80031,5917.0,https://m.media-amazon.com/images/M/MV5BMTk5NzkwNDUwOV5BMl5BanBnXkFtZTgwMjM2NjQzMTE@.jpg
