,movieId,title,genres,imdbId,tmdbId,cover,full-title,year,director,producer,small-cover,plot
4788,7131,"Summer Place, A (1959)",Drama,53320,18904.0,,,,,,,
4789,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,26778,37719.0,,,,,,,
4790,7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,87280,9063.0,,,,,,,
4791,7137,"Cooler, The (2003)",Comedy|Drama|Romance,318374,10744.0,,,,,,,
4792,7139,In America (2002),Drama|Romance,298845,10511.0,,,,,,,
4793,7141,My Flesh and Blood (2003),Documentary,342804,22289.0,,,,,,,
4794,7142,Honey (2003),Drama|Romance,322589,10028.0,,,,,,,
4795,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,325710,616.0,,,,,,,
4796,7147,Big Fish (2003),Drama|Fantasy|Romance,319061,587.0,,,,,,,
4797,7149,Something's Gotta Give (2003),Comedy|Drama|Romance,337741,6964.0,,,,,,,
4798,7150,Stuck on You (2003),Comedy,338466,1792.0,,,,,,,
4799,7151,Girl with a Pearl Earring (2003),Drama|Romance,335119,3635.0,,,,,,,
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260,122.0,,,,,,,
4801,7154,Mona Lisa Smile (2003),Drama|Romance,304415,11820.0,,,,,,,
4802,7155,Calendar Girls (2003),Comedy,337909,8696.0,,,,,,,
4803,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,317910,12698.0,,,,,,,
4804,7158,House of Sand and Fog (2003),Drama,315983,11093.0,,,,,,,
4805,7160,Monster (2003),Crime|Drama,340855,504.0,,,,,,,
4806,7161,Cheaper by the Dozen (2003),Children|Comedy,349205,11007.0,,,,,,,
4807,7162,Cold Mountain (2003),Drama|Romance|War,159365,2289.0,,,,,,,
4808,7163,Paycheck (2003),Action|Sci-Fi|Thriller,338337,9620.0,,,,,,,
4809,7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,316396,10601.0,,,,,,,
4810,7165,"Company, The (2003)",Drama|Musical,335013,52036.0,,,,,,,
4811,7167,Japanese Story (2003),Drama,304229,13433.0,,,,,,,
4812,7169,Chasing Liberty (2004),Comedy|Romance,360139,14844.0,,,,,,,
4813,7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,364930,37088.0,,,,,,,
4814,7173,Along Came Polly (2004),Comedy|Romance,343135,5966.0,,,,,,,
4815,7175,Torque (2004),Action|Crime,329691,10718.0,,,,,,,
4816,7176,Crimson Gold (Talaye sorgh) (2003),Drama,371280,40427.0,,,,,,,
4817,7177,Osama (2003),Drama,368913,14757.0,,,,,,,
4818,7178,"Great Gatsby, The (1974)",Drama,71577,11034.0,,,,,,,
4819,7179,Wuthering Heights (1992),Drama|Romance,104181,25095.0,,,,,,,
4820,7181,Ship of Fools (1965),Drama,59712,30080.0,,,,,,,
4821,7184,This Property is Condemned (1966),Drama|Romance,61089,65012.0,,,,,,,
4822,7190,Jane Eyre (1970),Drama,65911,131313.0,,,,,,,
4823,7191,Blame It on the Bellboy (1992),Comedy,103827,34151.0,,,,,,,
4824,7192,Only the Strong (1993),Action,107750,15797.0,,,,,,,
4825,7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,98987,9548.0,,,,,,,
4826,7202,Beyond Re-Animator (2003),Horror,222812,11429.0,,,,,,,
4827,7205,"Wind and the Lion, The (1975)",Adventure,73906,14815.0,,,,,,,
4828,7206,Mon Oncle (My Uncle) (1958),Comedy,50706,427.0,,,,,,,
4829,7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,33553,3022.0,,,,,,,
4830,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,46487,778.0,,,,,,,
4831,7211,People Will Talk (1951),Comedy|Romance,43915,23152.0,,,,,,,
4832,7212,I Was a Male War Bride (1949),Comedy|Romance,41498,23567.0,,,,,,,
4833,7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,37382,22584.0,,,,,,,
4834,7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,33717,27725.0,,,,,,,
4835,7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,39302,16227.0,,,,,,,
4836,7218,"Ox-Bow Incident, The (1943)",Drama|Western,36244,980.0,,,,,,,
4837,7219,They Drive by Night (1940),Drama,33149,16933.0,,,,,,,
4838,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,28346,37833.0,,,,,,,
4839,7223,D.O.A. (1950),Drama|Film-Noir|Mystery,42369,18995.0,,,,,,,
4840,7225,Pumping Iron (1977),Documentary,76578,5205.0,,,,,,,
4841,7228,Cool World (1992),Animation|Comedy|Fantasy,104009,14239.0,,,,,,,
4842,7234,"Strada, La (1954)",Drama,47528,405.0,,,,,,,
4843,7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,296042,9696.0,,,,,,,
4844,7236,"Boy and His Dog, A (1975)",Sci-Fi,72730,4917.0,,,,,,,
4845,7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,52080,5055.0,,,,,,,
4846,7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,6864,3059.0,,,,,,,
4847,7245,Tormented (1960),Horror|Thriller,54393,28586.0,,,,,,,
4848,7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,62803,11708.0,,,,,,,
4849,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,290879,27329.0,,,,,,,
4850,7251,Where the Day Takes You (1992),Drama,105810,17736.0,,,,,,,
4851,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,289879,1954.0,,,,,,,
4852,7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,335559,13476.0,,,,,,,
4853,7256,Touching the Void (2003),Adventure|Documentary,379557,11194.0,,,,,,,
4854,7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,315824,12634.0,,,,,,,
4855,7258,"Perfect Score, The (2004)",Comedy|Crime,314498,13505.0,,,,,,,
4856,7259,You Got Served (2004),Drama|Musical,365957,14114.0,,,,,,,
4857,7260,Latter Days (2003),Comedy|Drama|Romance,345551,15708.0,,,,,,,
4858,7261,Barbershop 2: Back in Business (2004),Comedy,337579,21301.0,,,,,,,
4859,7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,337917,20483.0,,,,,,,
4860,7263,Miracle (2004),Drama,349825,14292.0,,,,,,,
4861,7264,An Amazing Couple (2002),Comedy|Romance,234940,44539.0,,,,,,,
4862,7265,"Dreamers, The (2003)",Drama,309987,1278.0,,,,,,,
4863,7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,307109,18841.0,,,,,,,
4864,7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,245943,76176.0,,,,,,,
4865,7285,Thirteen (2003),Drama,328538,11023.0,,,,,,,
4866,7292,Best Defense (1984),Comedy|War,86955,11221.0,,,,,,,
4867,7293,50 First Dates (2004),Comedy|Romance,343660,1824.0,,,,,,,
4868,7294,Welcome to Mooseport (2004),Comedy,361925,16784.0,,,,,,,
4869,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,323872,11083.0,,,,,,,
4870,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,329388,337.0,,,,,,,
4871,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,42619,43376.0,,,,,,,
4872,7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,15400,28963.0,,,,,,,
4873,7303,The Diary of Anne Frank (1959),Drama|War,52738,2576.0,,,,,,,
4874,7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,74121,22561.0,,,,,,,
4875,7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,90738,19345.0,,,,,,,
4876,7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,221344,14430.0,,,,,,,
4877,7307,Flesh & Blood (1985),Action|Adventure|Drama|War,89153,12775.0,,,,,,,
4878,7308,King Solomon's Mines (1985),Adventure|Comedy,89421,9838.0,,,,,,,
4879,7310,Raw Deal (1986),Action,91828,2099.0,,,,,,,
4880,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,31385,42852.0,,,,,,,
4881,7312,"Follow Me, Boys! (1966)",Comedy|Drama,60420,40454.0,,,,,,,
4882,7315,Against the Ropes (2004),Comedy|Drama,312329,8842.0,,,,,,,
4883,7316,Confessions of a Teenage Drama Queen (2004),Comedy,361467,11132.0,,,,,,,
4884,7317,EuroTrip (2004),Adventure|Comedy,356150,9352.0,,,,,,,
4885,7318,"Passion of the Christ, The (2004)",Drama,335345,615.0,,,,,,,
4886,7319,Club Dread (2004),Comedy|Horror,331953,11217.0,,,,,,,
4887,7320,Dirty Dancing: Havana Nights (2004),Romance,338096,10677.0,,,,,,,
4888,7321,Twisted (2004),Thriller,315297,13572.0,,,,,,,
4889,7323,"Good bye, Lenin! (2003)",Comedy|Drama,301357,338.0,,,,,,,
4890,7324,Hidalgo (2004),Adventure|Drama,317648,2023.0,,,,,,,
4891,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,335438,9384.0,,,,,,,
4892,7326,"Reckoning, The (2004)",Crime|Drama,258816,25935.0,,,,,,,
4893,7327,Persona (1966),Drama,60827,797.0,,,,,,,
4894,7328,"Passion of Anna, The (Passion, En) (1969)",Drama,64793,42602.0,,,,,,,
4895,7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,35753,29084.0,,,,,,,
4896,7335,Pickup on South Street (1953),Film-Noir,46187,25955.0,,,,,,,
4897,7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,64118,41876.0,,,,,,,
4898,7340,Just One of the Guys (1985),Comedy,89393,24548.0,,,,,,,
4899,7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,56704,42989.0,,,,,,,
4900,7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,358349,17047.0,,,,,,,
4901,7346,"Girl Next Door, The (2004)",Comedy|Romance,265208,10591.0,,,,,,,
4902,7347,Secret Window (2004),Mystery|Thriller,363988,1586.0,,,,,,,
4903,7348,Spartan (2004),Thriller,360009,11169.0,,,,,,,
4904,7349,Broken Wings (Knafayim Shvurot) (2002),Drama,317842,49689.0,,,,,,,
4905,7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,329767,156.0,,,,,,,
4906,7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,107473,10433.0,,,,,,,
4907,7357,Peyton Place (1957),Drama|Romance,50839,43236.0,,,,,,,
4908,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,363547,924.0,,,,,,,
4909,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,338013,38.0,,,,,,,
4910,7362,Taking Lives (2004),Crime|Drama|Thriller,364045,11081.0,,,,,,,
4911,7364,Intermission (2003),Comedy|Crime|Drama,332658,16941.0,,,,,,,
4912,7366,Jersey Girl (2004),Comedy|Drama|Romance,300051,9541.0,,,,,,,
4913,7367,"Ladykillers, The (2004)",Comedy|Crime,335245,5516.0,,,,,,,
4914,7368,Never Die Alone (2004),Crime|Drama|Thriller,354766,20304.0,,,,,,,
4915,7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,331632,11024.0,,,,,,,
4916,7371,Dogville (2003),Drama|Mystery|Thriller,276919,553.0,,,,,,,
4917,7372,Ned Kelly (2003),Drama,277941,10544.0,,,,,,,
4918,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,167190,1487.0,,,,,,,
4919,7375,"Prince & Me, The (2004)",Comedy|Romance,337697,11137.0,,,,,,,
4920,7376,Walking Tall (2004),Action,351977,11358.0,,,,,,,
4921,7377,"United States of Leland, The (2003)",Crime|Drama,301976,13573.0,,,,,,,
4922,7379,The Alamo (2004),Drama|War|Western,318974,10733.0,,,,,,,
4923,7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,327679,14442.0,,,,,,,
4924,7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,327247,2122.0,,,,,,,
4925,7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,326977,25300.0,,,,,,,
4926,7386,"Ten Commandments, The (1956)",Adventure|Drama,49833,6844.0,,,,,,,
4927,7387,Dawn of the Dead (1978),Action|Drama|Horror,77402,923.0,,,,,,,
4928,7390,Prey for Rock & Roll (2003),Drama|Musical,307351,28026.0,,,,,,,
4929,7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,59797,10338.0,,,,,,,
4930,7395,Cheaper by the Dozen (1950),Comedy|Drama,42327,33839.0,,,,,,,
4931,7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,70644,133919.0,,,,,,,
4932,7411,Munchies (1987),Comedy|Horror,93582,4365.0,,,,,,,
4933,7414,Going in Style (1979),Comedy|Drama,79219,65066.0,,,,,,,
4934,7419,After Hours (1985),Comedy|Thriller,88680,10843.0,,,,,,,
4935,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194,393.0,,,,,,,
4936,7439,"Punisher, The (2004)",Action|Crime|Thriller,330793,7220.0,,,,,,,
4937,7440,Paper Clips (2004),Documentary,380615,33823.0,,,,,,,
4938,7443,This So-Called Disaster (2003),Documentary,308488,126117.0,,,,,,,
4939,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,337563,10096.0,,,,,,,
4940,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,328107,9509.0,,,,,,,
4941,7448,Envy (2004),Comedy,326856,10710.0,,,,,,,
4942,7449,Godsend (2004),Drama|Horror|Thriller,335121,11058.0,,,,,,,
4943,7450,Laws of Attraction (2004),Comedy|Romance,323033,11141.0,,,,,,,
4944,7451,Mean Girls (2004),Comedy,377092,10625.0,,,,,,,
4945,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,338526,7131.0,,,,,,,
4946,7455,"Mudge Boy, The (2003)",Drama,339419,26899.0,,,,,,,
4947,7457,Breakin' All the Rules (2004),Comedy|Romance,349169,16428.0,,,,,,,
4948,7458,Troy (2004),Action|Adventure|Drama|War,332452,652.0,,,,,,,
4949,7459,Carandiru (2003),Crime|Drama,293007,8440.0,,,,,,,
4950,7460,Coffee and Cigarettes (2003),Comedy|Drama,379217,883.0,,,,,,,
4951,7477,Eye See You (D-Tox) (2002),Horror|Thriller,160184,10375.0,,,,,,,
4952,7479,Watch on the Rhine (1943),Drama,36515,68440.0,,,,,,,
4953,7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,89092,11864.0,,,,,,,
4954,7482,Enter the Dragon (1973),Action|Crime,70034,9461.0,,,,,,,
4955,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,118845,18329.0,,,,,,,
4956,7487,Henry & June (1990),Drama,99762,17993.0,,,,,,,
4957,7492,Martin (1977),Drama|Horror,77914,26517.0,,,,,,,
4958,7493,"Three Faces of Eve, The (1957)",Drama,51077,28285.0,,,,,,,
4959,7541,100 Girls (2000),Comedy|Romance,214388,10035.0,,,,,,,
4960,7560,Fail-Safe (1964),Drama|Thriller|War,58083,502.0,,,,,,,
4961,7561,Paperhouse (1988),Fantasy|Horror|Thriller,98061,41965.0,,,,,,,
4962,7562,Dobermann (1997),Action|Crime,118996,10347.0,,,,,,,
4963,7564,Kwaidan (Kaidan) (1964),Horror,58279,30959.0,,,,,,,
4964,7566,28 Up (1985),Documentary,88650,20561.0,,,,,,,
4965,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,62512,667.0,,,,,,,
4966,7570,Octopussy (1983),Action|Adventure|Thriller,86034,700.0,,,,,,,
4967,7572,Wit (2001),Drama,243664,26976.0,,,,,,,
4968,7573,Never Say Never Again (1983),Action|Adventure|Thriller,86006,36670.0,,,,,,,
4969,7579,Pride and Prejudice (1940),Comedy|Drama|Romance,32943,43818.0,,,,,,,
4970,7581,"Fountainhead, The (1949)",Drama,41386,24650.0,,,,,,,
4971,7584,Woman of the Year (1942),Comedy|Romance,35567,20640.0,,,,,,,
4972,7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,62229,5511.0,,,,,,,
4973,7614,Oklahoma! (1955),Musical|Romance|Western,48445,13936.0,,,,,,,
4974,7615,Desert Hearts (1985),Drama,89015,294.0,,,,,,,
4975,7616,Body Double (1984),Mystery|Thriller,86984,11507.0,,,,,,,
4976,7618,Chaplin (1992),Drama,103939,10435.0,,,,,,,
4977,7619,"Miracle Worker, The (1962)",Drama,56241,1162.0,,,,,,,
4978,7620,Monster in a Box (1992),Comedy|Drama,102467,34328.0,,,,,,,
4979,7624,School Ties (1992),Drama,105327,14684.0,,,,,,,
4980,7636,Raising Cain (1992),Horror|Thriller,105217,13937.0,,,,,,,
4981,7646,Rose Red (2002),Horror|Mystery|Thriller,259153,14980.0,,,,,,,
4982,7647,Noises Off... (1992),Comedy,105017,26670.0,,,,,,,
4983,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,120711,10940.0,,,,,,,
4984,7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,63285,31965.0,,,,,,,
4985,7657,Versus (2000),Action|Comedy|Fantasy|Horror,275773,5842.0,,,,,,,
4986,7669,Pride and Prejudice (1995),Drama|Romance,112130,164721.0,,,,,,,
4987,7698,"China Syndrome, The (1979)",Drama|Thriller,78966,988.0,,,,,,,
4988,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,46268,204.0,,,,,,,
4989,7701,Look Who's Talking Too (1990),Comedy|Romance,100050,9356.0,,,,,,,
4990,7702,"Bells of St. Mary's, The (1945)",Drama,37536,32430.0,,,,,,,
4991,7704,"Delta Force, The (1986)",Action,90927,16113.0,,,,,,,
4992,7705,Pat and Mike (1952),Comedy|Romance,45012,33575.0,,,,,,,
4993,7706,Animal Crackers (1930),Comedy|Musical,20640,13913.0,,,,,,,
4994,7707,"He Said, She Said (1991)",Comedy|Drama|Romance,102011,17956.0,,,,,,,
4995,7708,Bedazzled (1967),Comedy|Fantasy,61391,18209.0,,,,,,,
4996,7713,Cat People (1942),Drama|Horror|Romance|Thriller,34587,25508.0,,,,,,,
4997,7714,Camelot (1967),Drama|Musical|Romance,61439,18978.0,,,,,,,
4998,7716,"Lonely Guy, The (1984)",Comedy,87635,27171.0,,,,,,,
4999,7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,73012,12310.0,,,,,,,
5000,7727,Protocol (1984),Comedy,87951,37296.0,,,,,,,
5001,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,38854,25736.0,,,,,,,
5002,7730,Matinee (1993),Comedy|Drama,107529,25389.0,,,,,,,
5003,7742,Baxter (1989),Drama|Horror,94713,52794.0,,,,,,,
5004,7743,Explorers (1985),Adventure|Children|Sci-Fi,89114,9872.0,,,,,,,
5005,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,107617,19552.0,,,,,,,
5006,7748,Pierrot le fou (1965),Crime|Drama,59592,2786.0,,,,,,,
5007,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,62480,8075.0,,,,,,,
5008,7753,Tuesdays with Morrie (1999),Drama,207805,26133.0,,,,,,,
5009,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,29850,10235.0,,,,,,,
5010,7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,57197,11533.0,,,,,,,
5011,7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,80297,140207.0,,,,,,,
5012,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,50613,3777.0,,,,,,,
5013,7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,346336,11659.0,,,,,,,
5014,7772,Undercurrent (1946),Film-Noir|Thriller,39066,44098.0,,,,,,,
5015,7773,"Bang, Bang, You're Dead (2002)",Drama,288439,16876.0,,,,,,,
5016,7781,Twister (1990),Comedy,96321,77780.0,,,,,,,
5017,7782,Sniper (1993),Action|Drama,108171,9545.0,,,,,,,
5018,7786,Genghis Blues (1999),Documentary,187859,28030.0,,,,,,,
5019,7789,"11'09""01 - September 11 (2002)",Drama,328802,1926.0,,,,,,,
5020,7792,"Parallax View, The (1974)",Thriller,71970,17365.0,,,,,,,
5021,7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,80120,11474.0,,,,,,,
5022,7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,146455,10916.0,,,,,,,
5023,7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,146247,10921.0,,,,,,,
5024,7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,121804,10941.0,,,,,,,
5025,7815,True Stories (1986),Comedy|Musical,92117,24798.0,,,,,,,
5026,7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,53976,11656.0,,,,,,,
5027,7822,Mogambo (1953),Adventure|Drama|Romance,46085,25009.0,,,,,,,
5028,7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,39808,40092.0,,,,,,,
5029,7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,31047,14589.0,,,,,,,
5030,7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,37365,14594.0,,,,,,,
5031,7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,34172,14590.0,,,,,,,
5032,7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,27260,14588.0,,,,,,,
5033,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,39853,14595.0,,,,,,,
5034,7839,Love Crazy (1941),Comedy,33852,20644.0,,,,,,,
5035,7840,Gunga Din (1939),Adventure|Comedy|War,31398,24965.0,,,,,,,
5036,7841,Children of Dune (2003),Fantasy|Sci-Fi,287839,192936.0,,,,,,,
5037,7842,Dune (2000),Drama|Fantasy|Sci-Fi,142032,876.0,,,,,,,
5038,7843,Lammbock (2001),Comedy,258760,1583.0,,,,,,,
5039,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,106936,17653.0,,,,,,,
5040,7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,114720,11069.0,,,,,,,
5041,7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,259685,10829.0,,,,,,,
5042,7879,Notorious C.H.O. (2002),Comedy,300274,57946.0,,,,,,,
5043,7882,The Plague of the Zombies (1966),Horror,60841,29049.0,,,,,,,
5044,7883,I Walked with a Zombie (1943),Drama|Horror,36027,27130.0,,,,,,,
5045,7884,Highway 61 (1991),Comedy,102035,8468.0,,,,,,,
5046,7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,61791,22682.0,,,,,,,
5047,7889,Pat Garrett and Billy the Kid (1973),Western,70518,11577.0,,,,,,,
5048,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,58700,21159.0,,,,,,,
5049,7894,"Duck, You Sucker (1971)",Action|Western,67140,336.0,,,,,,,
5050,7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,71249,11942.0,,,,,,,
5051,7896,Ride the High Country (1962),Adventure|Drama|Western,56412,36206.0,,,,,,,
5052,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,72913,49636.0,,,,,,,
5053,7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,65738,3075.0,,,,,,,
5054,7916,Gidget (1959),Comedy,52847,43096.0,,,,,,,
5055,7920,Desperate Living (1977),Comedy|Crime,75936,14262.0,,,,,,,
5056,7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,41699,30368.0,,,,,,,
5057,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,51808,1059.0,,,,,,,
5058,7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,57565,12493.0,,,,,,,
5059,7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,105121,13122.0,,,,,,,
5060,7932,Dark Days (2000),Documentary,235327,14273.0,,,,,,,
5061,7934,Zelig (1983),Comedy,86637,11030.0,,,,,,,
5062,7936,Shame (Skammen) (1968),Drama|War,63611,26372.0,,,,,,,
5063,7937,"Silence, The (Tystnaden) (1963)",Drama,57611,11506.0,,,,,,,
5064,7938,Winter Light (Nattvardsgästerna) (1963),Drama,57358,29455.0,,,,,,,
5065,7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,55499,11602.0,,,,,,,
5066,7940,The Magician (1958),Drama,51365,29453.0,,,,,,,
5067,7943,"Killers, The (1946)",Crime|Film-Noir,38669,14638.0,,,,,,,
5068,7944,"Night of the Iguana, The (1964)",Drama|Thriller,58404,14703.0,,,,,,,
5069,7951,Nightbreed (1990),Fantasy|Horror,100260,20481.0,,,,,,,
5070,7976,Ken Park (2002),Drama,209077,7090.0,,,,,,,
5071,7979,Monterey Pop (1968),Documentary|Musical,64689,42632.0,,,,,,,
5072,7980,"Bridge Too Far, A (1977)",Action|Drama|War,75784,5902.0,,,,,,,
5073,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,338564,10775.0,,,,,,,
5074,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,365376,4552.0,,,,,,,
5075,7983,Broadway Danny Rose (1984),Comedy,87003,12762.0,,,,,,,
5076,7984,From Beyond (1986),Horror|Sci-Fi,91083,14510.0,,,,,,,
5077,7986,Robot Jox (1990),Sci-Fi,102800,15618.0,,,,,,,
5078,7987,Dolls (1987),Horror,92906,24341.0,,,,,,,
5079,7988,Space Truckers (1996),Comedy|Sci-Fi,120199,10690.0,,,,,,,
5080,7991,Death Race 2000 (1975),Action|Sci-Fi,72856,13282.0,,,,,,,
5081,7993,"Bucket Of Blood, A (1959)",Comedy|Horror,52655,22642.0,,,,,,,
5082,8008,Brigadoon (1954),Fantasy|Musical|Romance,46807,18283.0,,,,,,,
5083,8010,"Power of One, The (1992)",Drama,105159,13823.0,,,,,,,
5084,8011,"Weather Underground, The (2002)",Documentary,343168,14108.0,,,,,,,
5085,8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,199683,4291.0,,,,,,,
5086,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,374546,113.0,,,,,,,
5087,8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,64806,28476.0,,,,,,,
5088,8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,68638,5916.0,,,,,,,
5089,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,308379,12205.0,,,,,,,
5090,8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,108327,27804.0,,,,,,,
5091,8025,The Thief (1997),Drama,124207,46187.0,,,,,,,
5092,8033,How to Steal a Million (1966),Comedy|Crime|Romance,60522,3001.0,,,,,,,
5093,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,117658,39434.0,,,,,,,
5094,8042,Mean Streets (1973),Crime|Drama,70379,203.0,,,,,,,
5095,8043,Jack the Bear (1993),Comedy|Drama,107247,38749.0,,,,,,,
